aggregate_profile_corr,city_id_silhouette_in_component_space,cluster_counts,cluster_recovery_ari,cluster_recovery_nmi,component_corr_day_hour,component_corr_day_interaction,component_corr_global_day,component_corr_global_hour,component_corr_global_interaction,component_corr_hour_interaction,day_center_abs_mean,empirical_cluster_silhouette_in_component_space,hour_center_abs_mean,interaction_day_marginal_abs_mean,interaction_hour_marginal_abs_mean,n_clusters,n_series,n_valid_series,profile_corr_mean,profile_corr_median,seed,variant
0.8831275102163125,-0.012185545389923884,"[498, 456, 352, 194]",0.033039120667290776,0.06845686805572636,-0.03662648774961975,0.14863241815001432,-0.04084889061989539,0.1713883310529417,0.300309132642429,0.2959786702501838,0.10569102317094803,-0.0037293111975344254,0.05431269854307175,0.06762317568063736,0.06762317568063736,4,1500,1500,0.7699157031679962,0.7869558623660817,17,output_decomp_no_center
0.9968089554288918,-0.0773864741354312,"[498, 456, 352, 194]",0.7254332539169096,0.6667316184059515,-1.997198180120955e-16,-1.120223505022661e-07,7.437791931358103e-09,-4.125535001812267e-09,8.486822573878165e-11,-2.738072313534525e-07,2.712587710007597e-09,0.08787950676777617,8.162654552279491e-09,1.3667968978836598e-08,2.007292776440295e-09,4,1500,1500,0.9862901167340118,0.992866185617126,17,output_decomp_centered
0.8957747585675042,-0.03720718463801917,"[498, 456, 352, 194]",0.07251521058274556,0.11031066164914807,-0.0023033808756892926,-0.10441400374055441,0.004990586676115796,-0.04102169021531887,0.6399036135931028,-0.5152532782702457,0.023646650835871696,0.005156377485386093,0.020565493032336235,0.007655902300029993,0.00765590276569128,4,1500,1500,0.7885106644899779,0.805730517797197,23,output_decomp_no_center
0.9977774139911673,-0.018267412227116496,"[498, 456, 352, 194]",0.5666213002468824,0.5465845004401017,-1.7558113633974651e-16,-2.5343283207017627e-08,-2.9031357909389758e-09,-1.706230692272612e-08,5.944542209865589e-11,-6.260673299023446e-08,8.133522744202537e-10,0.07754548280225415,2.6521738138995943e-09,1.2798250237366915e-09,1.917208752866273e-10,4,1500,1500,0.9842304700472826,0.9921289866213314,23,output_decomp_centered
0.8958059931121231,0.05684417553315564,"[498, 456, 352, 194]",0.020781903511052045,0.04406814774764453,0.012715887688203295,-0.028344773261902212,0.1037977298962787,0.014052528379120932,0.3236533316776084,-0.18048600988412591,0.0882904902100563,-0.02611372953313973,0.0187212023884058,0.0501977801322937,0.0501977764070034,4,1500,1500,0.7527800850848275,0.7682004675609454,31,output_decomp_no_center
0.990764672173555,-0.025338528710079838,"[498, 456, 352, 194]",0.66947204618806,0.6097920177025384,-1.3571328655097853e-16,-3.081150615798465e-08,5.339396555657831e-09,-5.299715126684873e-09,-8.629192124675056e-11,-1.3313125140544334e-07,7.22127024843644e-10,0.08538422465251351,2.287884548479724e-09,6.1549769725388614e-09,3.5141475840383407e-10,4,1500,1500,0.954210249553989,0.97113516124739,31,output_decomp_centered
